@relation 'AT: frechetCheckA - Copy-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.569attr_4-0.516attr_2-0.514attr_6-0.314attr_5-0.199attr_1... numeric
@attribute -0.671attr_3-0.583attr_1+0.314attr_4+0.248attr_6-0.171attr_2... numeric
@attribute '-0.715attr_5+0.47 attr_2-0.284attr_1+0.276attr_3+0.259attr_6...' numeric
@attribute -0.51attr_6-0.449attr_5+0.444attr_1+0.382attr_4-0.365attr_3... numeric
@attribute '0.551attr_6-0.535attr_2+0.52 attr_1-0.374attr_5-0.026attr_3...' numeric
@attribute class {A,AA,ADA,AN,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
-0.710994,-0.715466,0.011988,-0.112389,-0.18295,AA
0.485342,-0.807767,-0.405887,-0.075692,-0.146422,AA
0.244732,-0.88729,0.014591,-0.387254,-0.206974,AA
0.652716,-0.740347,0.44011,-0.021334,0.240705,AA
0.162879,-0.54614,-0.527818,0.019807,0.592162,AA
0.933997,-0.873141,0.843882,0.327826,0.204003,AA
-0.710283,-0.776921,0.176591,-0.034519,-0.476883,AA
0.418073,-0.886538,-0.228903,0.015602,-0.05383,AA
-0.699989,-0.937999,0.273783,0.309742,-0.261455,AA
-0.354132,-0.311466,-0.047256,-0.0636,0.290051,AA
-0.272234,-0.839264,-0.080731,-0.091856,-0.078045,AA
0.164262,-0.596179,-0.515829,0.23766,0.396579,AA
0.091418,-0.809849,0.242051,-0.061839,-0.192126,AA
-0.59337,0.03956,-0.252733,0.196567,-0.341411,AA
-0.554408,-0.588353,-0.359215,0.263997,0.165584,AA
-0.551874,-0.832839,0.151784,-0.005642,-0.084818,AA
-0.637631,-0.400371,-0.159956,0.153856,0.101073,AA
-0.906733,-0.441064,-0.004694,0.223731,0.370759,AA
-0.279278,-0.691352,-0.063271,0.015162,-0.182976,AA
-0.295284,-0.323947,-0.039856,0.206354,-0.215992,AA
-0.987629,-0.346014,-0.198477,-0.045713,0.064715,AA
-0.571177,-0.549697,-0.482407,0.320333,-0.003687,AA
-0.866816,-0.335031,-0.134484,0.199511,0.040669,AA
-0.750208,-0.213059,-0.042704,0.163916,-0.117709,AA
-0.576003,-0.003792,-0.055279,0.27447,-0.186815,AA
-0.936669,-0.478705,0.071744,0.108408,0.451647,AA
-0.801244,0.046187,-0.182246,0.3505,-0.004425,AA
-0.556394,-0.625841,0.220364,0.044062,-0.258724,AA
-1.029806,-0.230076,-0.062367,0.497347,0.120404,AA
-0.071597,-0.297025,0.065243,0.223559,-0.095351,AA
-0.536346,-0.328244,-0.05852,0.108302,-0.410436,AA
-0.62899,-0.598671,0.080892,-0.319542,-0.238564,AA
-0.266548,-0.593236,0.120637,0.299085,-0.235866,AA
-0.255654,-0.704697,0.334471,0.184598,-0.46324,AA
-0.627962,-0.807285,0.236721,0.027244,-0.185968,AA
0.250319,-0.695374,-0.138395,-0.161486,-0.240191,AA
-0.088809,-0.737795,0.064308,-0.030666,-0.14508,AA
-0.564423,-0.702211,-0.036037,0.004347,-0.232816,AA
-0.022029,-0.419538,0.218519,-0.003755,-0.135094,AA
-0.018662,-0.501408,-0.607768,0.30854,0.280849,AA
-0.874543,-0.486175,-0.464759,-0.046887,0.641726,AA
-0.018868,-0.804296,0.048526,-0.160591,-0.11243,AA
0.130385,-0.556183,-0.033803,0.014889,-0.043854,AA
-0.676174,-0.488233,0.056934,-0.113431,-0.173357,AA
-0.374837,-0.00692,-0.147439,0.161234,0.228084,AA
-0.491059,-0.712972,0.14003,-0.049227,0.019054,AA
-0.682998,-0.555255,-0.100036,0.277442,0.308883,AA
-0.610177,-0.171486,-0.398646,-0.18342,0.143064,AA
-0.910129,-0.835224,-0.429538,-0.043656,0.520082,AA
-1.344352,-0.429465,-0.213429,0.039466,0.791938,AA
0.389827,-0.188116,-0.21562,0.183661,-0.222658,AA
-0.791669,-0.328441,-0.17233,0.508315,-0.119081,AA
-1.216064,-0.237871,-0.043752,-0.133815,0.266391,AA
-1.222958,-0.727416,-0.263601,0.136577,0.895799,AA
-1.178457,-0.440639,-0.533813,-0.211666,0.440049,AA
-0.838866,-0.284135,-0.12102,0.078601,0.304556,AA
-1.06982,-0.318899,-0.061045,0.219204,0.489452,AA
-1.031673,0.509671,-0.197607,0.114087,0.174941,AA
-0.77166,-0.392289,-0.66359,0.383803,0.8511,AA
-1.026124,0.544803,0.05279,-0.136266,0.037319,AA
-0.991027,0.559407,-0.375929,0.053357,0.171809,AA
-1.032626,-0.285518,-0.265067,-0.188476,0.545145,AA
-1.186009,-0.417428,-0.441875,-0.163403,0.885999,AA
-1.148668,-0.407775,0.11574,-0.030594,0.455621,AA
-0.766307,-0.308143,-0.134085,0.324707,-0.417595,AA
-1.309799,0.040838,-0.126526,0.034728,0.384155,AA
-0.539262,-0.118452,-0.637222,0.32307,0.468155,AA
-1.090245,-0.677505,-0.427295,0.300188,0.535684,AA
-0.968607,-0.466968,-0.423963,0.136334,0.523193,AA
-0.910945,-0.147498,-0.296155,-0.253801,0.525986,AA
-1.19779,0.313668,-0.286983,-0.400334,0.367899,AA
-0.628656,0.807396,-0.39684,0.154861,-0.125988,AA
-0.584213,-0.59001,-0.535798,-0.029442,0.136438,AA
-0.756376,-0.389349,0.59707,0.303191,0.399437,AA
-0.667984,-0.516695,-0.34693,0.1744,0.706849,AA
-0.738941,-0.490593,-0.186791,0.193776,0.330386,AA
-0.593615,-0.073281,-0.540946,0.4775,0.217053,AA
0.054472,-0.324583,-0.078949,0.529132,0.099934,AA
-0.498203,-0.42042,0.384853,0.314288,-0.259388,AA
-0.738392,-0.526442,-0.069034,0.199376,-0.050716,AA
-0.354609,-0.494101,0.076914,0.03583,0.037307,AA
-0.299676,-0.709893,-0.560984,0.063307,0.303657,AA
-0.984518,0.137011,-0.127285,0.118278,0.469243,AA
-1.133956,-0.464899,-0.270293,0.052123,0.678902,AA
-1.647413,-0.751859,-0.456811,-0.001206,0.422279,AA
-1.527858,-0.031856,-0.203453,0.112639,0.527408,AA
-0.989672,-0.477011,-0.316734,0.013823,0.557467,AA
-0.649947,-0.440319,-0.667023,0.253614,0.568842,AA
-0.758843,-0.882294,-0.244493,0.113359,0.793082,AA
-0.74882,-0.079237,-0.218008,0.29901,0.307324,AA
-0.626993,-0.21298,-0.289679,0.448485,0.442789,AA
-0.989877,-0.408726,-0.388362,-0.134904,0.649137,AA
-0.807163,-0.803242,-0.428852,0.028251,0.555406,AA
-0.480194,-0.327289,-0.383569,-0.018031,0.470252,AA
-0.420284,-0.257357,-0.25368,0.025889,0.138573,AA
0.140829,-0.537451,-0.399301,-0.197056,0.567706,AA
-0.5388,-0.006404,-0.167591,0.230873,0.673184,AA
0.003173,0.034187,-0.574155,0.454892,0.158269,AA
-0.217893,-0.22666,-0.529375,0.602282,0.108654,AA
0.579698,-0.379378,-0.106754,0.086086,-0.129789,AA
-0.990377,-0.714048,-0.571545,-0.032941,0.417495,AA
0.065561,0.003746,-0.794248,0.710454,0.410039,AA
0.104862,-0.063255,-0.132336,-0.012231,0.074276,AA
-0.423639,-0.333751,-0.190163,-0.006589,0.304239,AA
-0.104771,-0.401797,-0.819927,0.22955,0.34021,AA
0.069886,-0.702077,-0.078716,0.376204,0.049194,AA
-0.524727,-0.870849,0.109005,-0.024777,-0.109971,AA
-0.21517,-0.405199,0.991189,0.608785,0.348875,AA
-0.060873,-1.084762,-0.09471,-0.211931,-0.102044,AA
0.55846,-1.01249,0.196799,-0.016288,-0.119864,AA
-0.099078,-0.885494,-0.28725,0.155658,-0.191355,AA
-0.283622,-0.748539,0.117976,0.273393,-0.283963,AA
-0.512609,-0.72167,0.133327,0.022607,-0.062869,AA
-0.034885,-0.947173,0.52693,0.28744,0.117968,AA
-0.192538,-0.513982,0.077797,0.145878,-0.135883,AA
-0.671839,-0.889206,0.060592,-0.10558,-0.059456,AA
-0.714214,-0.725626,0.045748,0.010487,-0.086707,AA
-0.224594,-0.667548,-0.260048,-0.408725,-0.134658,AA
-0.330116,-0.90245,0.091528,0.087543,-0.247556,AA
-0.257857,-1.212315,0.19599,-0.033357,-0.161183,AA
0.1005,-0.967706,0.069265,-0.147618,-0.105053,AA
-0.096285,-0.740796,0.037924,-0.195774,-0.070135,AA
-0.116,-0.924349,0.131425,-0.110964,-0.339209,AA
-0.631162,-0.876157,-0.166398,-0.250152,-0.172166,AA
-0.733117,-0.19759,-0.361893,0.305609,-0.021082,AA
-0.159062,-0.802144,-0.052911,-0.203213,-0.16474,AA
-0.099476,-0.467578,-0.2487,0.039431,-0.024278,AA
-0.272048,-0.526978,0.487955,-0.050519,0.064987,AA
-0.40841,-0.137935,-0.207543,0.127474,0.221216,AA
-0.587302,-0.363274,0.434562,0.067821,-0.092918,AA
-0.036251,-0.205235,-0.416324,0.369674,0.60725,AA
-0.541021,-0.051721,-0.241727,0.009587,0.008534,AA
-0.575871,-1.0514,0.355765,0.068925,-0.008122,AA
-0.604497,-0.516484,-0.083289,0.010211,-0.257786,AA
0.080272,-0.564399,-0.007438,-0.010152,-0.296396,AA
-0.709166,-0.834764,0.047218,-0.079314,-0.447587,AA
-0.00129,-0.828468,0.156615,-0.009487,-0.100447,AA
0.059875,-0.150326,-0.387424,0.039809,0.385586,AA
-0.370097,-0.737938,-0.394494,0.228293,0.103368,AA
-0.903059,-0.395127,-0.097899,0.101003,0.175767,AA
-0.513205,0.080074,-0.274658,0.260298,0.056999,AA
-0.320231,-0.258146,-0.614503,0.019569,0.017075,AA
-0.667938,-0.360968,-0.358858,0.098676,0.163783,AA
0.372481,-0.545076,-0.287296,-0.034084,0.116647,AA
-0.440552,-0.33802,-0.273654,0.069128,0.288043,AA
-0.031466,-0.629257,0.213473,-0.195919,-0.245075,AA
-0.421142,-0.532119,0.079616,-0.083157,0.052035,AA
-0.274527,-0.2805,-0.201046,0.095688,-0.106505,AA
-0.336913,-0.571823,-0.023246,0.094199,-0.144433,AA
-0.300078,-0.333656,-0.105953,0.398707,0.081862,AA
-0.577668,-0.081686,-0.453774,0.465125,0.192235,AA
-0.881999,-0.715362,0.168847,-0.04449,-0.104501,AA
-0.276266,-0.321709,-0.052258,-0.010047,0.033673,AA
-0.849058,-0.502675,0.144598,-0.030733,-0.271217,AA
-0.238363,-0.527833,0.344498,0.09492,-0.107184,AA
-0.296456,-0.718392,0.074881,0.058495,-0.213791,AA
-0.822789,-0.26243,-0.087139,0.187921,0.22423,AA
0.151889,-0.526753,0.069901,-0.121885,-0.209858,AA
-0.35178,-0.671983,-0.174916,0.219561,-0.339211,AA
-0.002649,-0.374008,-0.252747,-0.134074,-0.417507,AA
-0.310075,-0.540541,-0.046561,0.334125,-0.22452,AA
-0.503648,-0.341704,-0.347762,0.153687,0.189307,AA
-0.068997,-0.240125,0.019163,0.134144,0.248013,AA
0.085856,-0.5438,-0.458184,0.005241,0.471534,AA
-0.088293,-0.436857,0.087485,0.252088,0.108141,AA
-0.248478,-0.717084,0.053109,-0.301438,0.123815,AA
0.296058,-0.548208,-0.178637,0.301883,-0.119376,AA
-0.540027,-0.019156,-0.199801,0.423759,-0.042958,AA
-0.088996,-0.135754,-0.587967,0.399219,0.455489,AA
-0.366158,-0.108095,-0.505507,0.325891,0.06271,AA
-0.542062,-0.16831,-0.599648,0.230198,0.619804,AA
-1.035973,-1.492145,1.698254,1.260915,2.488578,AA
-0.823492,0.014657,0.851246,0.540291,0.971311,AA
-0.582996,-0.15215,-0.514784,0.203629,0.075446,AA
-0.615353,0.175229,-0.866866,0.416247,1.201107,AA
-0.242203,-0.189772,-0.213026,0.022859,0.534478,AA
-1.125066,-0.498471,0.492214,1.017318,1.374686,AA
-1.632651,-0.545507,-0.111357,0.281661,0.611761,AA
-0.635536,-0.741338,-0.515747,-0.007856,0.762648,AA
-1.546676,-0.459753,0.45681,-0.291504,0.124705,AA
-0.393784,0.15502,-0.154302,0.409671,0.416414,AA
-0.447713,0.093568,-0.262938,-0.365277,0.97128,AA
-0.632688,1.393636,-1.039125,0.391956,1.257445,AA
-0.410087,-0.23193,0.027933,0.182119,-0.04837,AA
-0.823947,0.565053,0.015793,1.20754,0.214756,AA
-0.65389,-0.32959,-0.084133,-0.094203,0.207341,AA
-0.66289,-0.374248,-0.335585,0.411333,0.042879,AA
-0.696095,-0.636043,-0.159194,-0.41647,0.361823,AA
-1.082212,-0.120717,-0.228018,-0.089844,0.171217,AA
-0.354938,-0.241199,-0.257831,0.40275,-0.05708,AA
-1.350817,-0.550821,0.228164,0.261823,1.209699,AA
-1.059785,-0.739668,0.782172,0.142838,0.71253,AA
-1.215172,-0.6096,0.187163,0.295416,0.703982,AA
-0.405124,-0.221171,-0.326005,-0.102975,0.598723,AA
-1.184483,-0.15301,-0.107586,0.456822,1.124747,AA
-0.197565,-0.316871,-0.203493,0.2059,0.184383,AA
-0.53377,0.328402,0.202706,0.947418,0.163241,AA
-0.385508,-0.450925,0.054517,-0.186441,0.470089,AA
-0.641143,-0.328023,0.368678,0.33501,-0.172155,AA
-1.018946,-0.363659,0.310953,-0.083672,0.347564,AA
-1.301367,-0.670783,0.116902,-0.006217,0.115681,AA
-0.804692,0.786659,-0.329491,-0.185766,0.442493,AA
-0.977572,-0.638749,0.308087,0.611648,1.062524,AA
-0.762483,-0.757115,0.193724,0.214795,-0.336228,AA
-0.850748,0.040164,-0.020554,0.256724,0.357841,AA
-1.044953,0.21979,-0.572185,0.085354,0.538339,AA
0.010897,-0.428231,0.025288,-0.886015,1.13054,AA
-0.027579,-0.222562,-0.691686,0.007312,0.150636,AA
-0.631958,-0.583892,-0.34808,0.137441,0.284967,AA
-0.071262,0.122683,0.820871,0.663305,0.437587,AA
1.114098,-0.916483,-0.300473,-0.070486,-0.199534,AA
-0.220557,-0.226533,-0.258199,-0.15233,-0.006051,AA
-0.518915,-1.036527,-0.626124,-0.36713,0.280436,AA
-0.362184,-0.305442,-0.3045,0.153045,0.17798,AA
-0.112651,-0.445623,-0.112263,0.152721,0.421749,AA
-0.198686,-0.458569,-0.036641,0.318624,1.32888,AA
-0.433713,-0.485367,-0.811478,0.086884,0.82936,AA
-0.935028,-0.513467,-0.360921,-0.265467,0.882948,AA
0.434281,-0.672471,-0.365238,0.149751,0.076427,AA
-0.308125,0.228449,-0.335615,1.022417,0.040268,AA
-0.789546,-0.652186,-0.025379,-0.202892,0.253351,AA
0.484436,-0.267594,-0.417572,0.11792,0.088944,AA
-0.574227,0.003319,-0.313982,0.626232,-0.084995,AA
0.698921,-0.888103,-0.391675,0.125437,-0.405785,AA
-0.680714,-0.374893,-0.577073,0.330108,-0.195806,AA
-0.253827,-0.679275,-0.46923,0.094923,0.141691,AA
-0.518915,-1.036527,-0.626124,-0.36713,0.280436,AA
-0.220557,-0.226533,-0.258199,-0.15233,-0.006051,AA
-0.518915,-1.036527,-0.626124,-0.36713,0.280436,AA
-0.362184,-0.305442,-0.3045,0.153045,0.17798,AA
-0.112651,-0.445623,-0.112263,0.152721,0.421749,AA
5.626185,3.11304,1.284861,1.329966,-0.126136,AA
-0.619638,-0.221694,0.090841,0.220646,-0.25171,AA
-0.184037,-0.589986,-0.357524,0.132589,0.707635,AA
-0.723955,-0.53423,-0.217109,-0.29882,0.084488,AA
-0.75625,0.042243,-0.139893,0.070872,0.412695,AA
2.408972,0.813892,4.35171,-1.013264,0.088179,ADA
-0.333976,-1.857213,1.386193,1.906382,1.742557,ADA
0.502642,-1.488901,2.309869,1.331284,1.699089,ADA
1.41666,-1.103751,0.94473,2.026007,1.85065,ADA
-0.457353,-1.790068,1.412014,1.787325,1.830622,ADA
-0.251234,-1.563005,1.311516,1.476891,1.316736,ADA
2.753668,0.477075,4.20764,-1.069449,0.054692,ADA
0.754295,-1.463707,1.65829,1.333452,1.939064,ADA
0.505655,-1.423349,1.08924,1.855486,2.16576,ADA
-0.263835,-1.752254,1.369122,1.859741,2.003575,ADA
-0.435574,-1.864077,1.479293,1.903074,2.317605,ADA
2.290226,0.603422,4.512831,-1.061884,-0.02057,ADA
0.44238,-1.484467,2.314061,1.027097,1.542549,ADA
-0.330654,-1.621357,1.559106,1.561952,1.898804,ADA
2.390175,0.697329,4.408624,-1.00036,-0.001407,ADA
2.309423,0.320496,4.596386,-1.102535,-0.138967,ADA
0.152003,-1.439463,2.245566,1.509282,2.205278,ADA
0.304057,-1.64915,1.336464,2.064667,2.382123,ADA
1.141761,-1.259781,0.589218,1.37074,1.540507,ADA
-0.423888,-1.448316,1.585408,1.117146,1.983653,ADA
2.331471,0.4966,4.513651,-1.141671,0.01602,ADA
0.16175,-1.642927,2.196087,1.510847,1.700817,ADA
-0.156135,-1.080394,1.594213,1.94192,1.604508,ADA
2.486505,0.392448,4.430726,-1.182038,0.045831,ADA
-0.710045,-1.223593,1.390603,0.640358,1.14942,ADA
2.208633,0.477091,4.604815,-1.250234,0.085977,ADA
2.217981,0.36079,4.64145,-1.223854,-0.009619,ADA
-0.386678,-1.812686,1.427579,1.425594,1.772489,ADA
-0.774643,-2.006051,1.460103,1.633412,2.472348,ADA
-0.727208,-1.495191,1.400306,0.574558,1.512152,ADA
-0.883171,-1.755504,1.447355,1.190042,2.042704,ADA
-0.521454,-1.71256,1.305852,0.982485,1.407716,ADA
-0.854256,-1.523495,1.571078,0.778226,1.762502,ADA
1.423227,-0.750149,0.646764,0.396889,0.714894,ADA
-0.40545,-1.848128,1.655409,2.079945,1.92548,ADA
-0.724485,-1.227413,1.381612,0.933278,1.396253,ADA
-0.132315,-1.809248,1.778273,1.41319,1.416746,ADA
-0.740397,-1.518593,1.385181,0.373135,1.518787,ADA
-0.625684,-1.805771,1.137166,1.159103,1.292256,ADA
-0.33226,-1.604043,1.312152,1.438057,1.19558,ADA
-0.989788,-1.212401,1.211902,0.65434,1.442955,ADA
-0.834212,-1.251744,1.490741,0.362745,1.195268,ADA
-0.683509,-1.915605,1.350871,1.479026,1.738122,ADA
-0.735095,-1.320835,1.093971,0.643399,1.31602,ADA
-0.960114,-1.568276,1.422226,1.225582,1.835682,ADA
-0.010721,-0.707718,0.885415,1.197058,1.317489,ADA
-0.53137,-1.76695,1.283674,1.79032,1.709779,ADA
-0.750505,-1.31803,1.661272,1.189728,1.794715,ADA
-0.292942,-1.273508,1.605358,1.047535,1.806351,ADA
2.615234,-1.50693,-1.068533,0.163504,0.326938,ADA
0.382496,-0.954247,1.693452,0.948357,1.303941,ADA
0.180311,-1.529201,1.785045,1.095005,1.82097,ADA
0.591511,-1.608515,0.613022,1.509732,1.771168,ADA
-0.599791,-1.425937,1.305923,1.377245,1.68351,ADA
-0.550235,-1.461301,1.575492,1.632054,2.139743,ADA
-0.363682,-1.657718,1.637838,1.710386,2.13919,ADA
0.613802,-1.55039,0.949242,1.789643,2.012192,ADA
-0.446445,-1.65527,1.589599,1.61575,2.11313,ADA
-0.274281,-1.454866,1.316743,1.930293,1.402594,ADA
-0.286339,-1.399533,1.661915,0.501413,1.419343,ADA
-0.378657,-0.894527,1.248141,1.438968,1.346795,ADA
-0.687417,-1.40967,1.342238,0.587782,1.395466,ADA
-0.854395,-1.481019,1.055043,0.453325,0.996933,ADA
1.679836,-1.245051,0.394584,1.384818,1.316183,ADA
-0.328769,-1.414632,1.284969,1.394692,1.148174,ADA
0.824513,-1.28455,0.398562,1.577016,1.58897,ADA
-0.537248,-1.833854,1.344342,1.786186,1.655189,ADA
0.16401,-1.476778,0.657972,1.117544,1.536735,ADA
-0.038459,-1.4537,1.569342,1.829877,1.512697,ADA
-0.328261,-1.168264,1.357236,1.366349,1.304781,ADA
-0.286998,-0.944113,1.094011,1.565083,1.045911,ADA
-0.270924,-1.885305,1.575956,1.944258,1.849685,ADA
-0.276168,-0.860678,1.083149,1.771889,1.215502,ADA
-0.229204,-1.617137,1.306467,1.720492,1.371067,ADA
-0.031458,-1.526482,1.780986,2.188952,1.484014,ADA
-0.207418,-1.804485,1.368334,1.880155,1.721766,ADA
-0.340301,-1.803043,1.186369,1.991425,1.466596,ADA
-0.401593,-1.340589,1.088882,1.176791,0.955024,ADA
-0.314664,-1.422117,1.190536,1.667139,1.192273,ADA
1.149818,-1.404213,0.591775,1.623283,1.724859,ADA
0.045342,-1.406856,1.80319,1.524881,1.508506,ADA
-0.158827,-1.564477,1.356959,1.96844,1.295718,ADA
-0.249177,-1.664758,1.367527,1.843683,1.338109,ADA
-0.697895,-1.204045,1.310238,1.371508,1.664821,ADA
-0.365576,-1.873418,1.479721,1.924666,1.934146,ADA
-0.209483,-1.902901,1.535736,1.325429,2.071514,ADA
0.037583,-1.360653,1.599511,1.41583,0.998635,ADA
-0.681318,-1.820501,1.506422,1.417065,1.918266,ADA
-0.562423,-1.929307,1.570063,1.458845,1.924266,ADA
-0.128515,0.449098,0.985828,0.788054,0.731138,ADA
-0.354733,-1.578,1.396551,1.254094,1.45046,ADA
0.086575,-1.090924,1.438181,2.108838,1.16264,ADA
-0.466643,-2.06311,1.475295,1.707741,2.012136,ADA
-0.641066,-1.619428,1.142022,0.807399,1.076066,ADA
-0.382419,-1.837577,1.320682,1.014649,1.842429,ADA
-0.399075,-1.823572,0.922696,0.982212,1.619461,ADA
-0.643871,-1.521271,1.218011,1.433646,1.577331,ADA
0.627579,-1.731738,0.419731,0.986477,1.430245,ADA
-0.580155,-1.336699,1.064645,1.269564,0.978345,ADA
0.899651,-1.53751,0.625297,0.450163,1.114158,ADA
0.689396,-1.665766,0.514671,1.476209,1.68657,ADA
0.424683,-1.58438,0.929162,1.835338,2.062409,ADA
-0.158114,-1.436081,1.203019,1.224872,1.152029,ADA
0.282377,-1.405164,1.438935,0.861633,1.580145,ADA
-0.273132,-1.512187,1.214962,1.90438,1.491707,ADA
-0.298826,-1.282749,1.342367,1.269981,1.188737,ADA
0.784641,-1.451124,0.660511,1.339319,1.666093,ADA
-0.105174,-1.560402,1.032283,1.049462,1.653314,ADA
0.143691,-1.713905,1.007223,1.378425,1.870755,ADA
-0.485365,-1.343987,1.299271,1.073474,1.216721,ADA
-0.084126,0.281956,0.976546,0.833742,0.547864,ADA
0.382668,-1.356265,1.052098,0.489241,1.207747,ADA
0.341682,-1.577118,0.646563,1.529961,1.822008,ADA
-0.57271,-1.567312,1.518392,1.167382,1.892843,ADA
-0.515949,-1.138034,1.233891,0.645474,1.303038,ADA
-0.29717,-1.559092,1.303423,1.239061,1.857661,ADA
-0.219257,-1.364172,1.224647,1.164686,0.968135,ADA
-0.289021,-1.852958,1.198686,1.400768,2.023167,ADA
-0.267445,-1.577199,1.686257,0.412187,1.326835,ADA
-0.749061,-0.979976,1.148301,1.096656,1.34545,ADA
2.007553,-0.951493,-1.500841,0.191408,-0.013983,ADA
3.538944,-1.496411,-1.296615,-0.437224,-0.173724,ADA
3.496362,-1.792015,-1.202989,-0.529616,-0.13459,ADA
3.546382,-1.589162,-1.209647,-0.454688,-0.146703,ADA
3.458421,-1.807082,-1.28293,-0.620108,-0.20804,ADA
1.975562,-0.967402,-1.441303,0.28308,-0.011472,ADA
3.528402,-1.591775,-1.245743,-0.519634,-0.200126,ADA
0.694395,-1.439868,0.880075,1.503098,1.746067,ADA
3.525316,-1.748167,-1.154272,-0.503016,-0.124084,ADA
-0.509934,-1.619512,1.305747,1.247251,1.52032,ADA
0.169596,-1.553421,1.405045,1.066102,1.820938,ADA
0.748358,-1.334993,0.737073,1.68164,1.762185,ADA
3.530226,-1.687822,-1.207072,-0.379441,-0.053644,ADA
3.558,-1.034338,-1.581119,-0.288709,-0.245468,ADA
3.559306,-1.667111,-1.127968,-0.420182,-0.084724,ADA
3.569193,-1.435065,-1.285891,-0.272137,-0.064874,ADA
1.602862,-1.140502,0.7499,1.350697,1.340373,ADA
-0.146489,-1.752465,1.476194,2.192602,1.473702,ADA
-0.14274,-1.566399,1.352012,0.672826,1.44524,ADA
1.382003,-1.121782,1.313543,1.183505,1.440702,ADA
-0.429852,-1.102431,1.226377,1.407442,1.135192,ADA
-0.423452,-1.446286,0.799387,1.251444,0.823597,ADA
2.316894,-0.872049,-1.267528,0.13888,-0.037881,ADA
3.458791,-1.332423,-1.614168,-0.543492,-0.34494,ADA
3.57238,-1.474661,-1.249191,-0.27747,-0.051724,ADA
-0.602631,-1.263806,0.965235,0.814079,1.429038,ADA
1.986152,-1.15799,-1.502074,0.035349,-0.10085,ADA
0.106031,-1.593882,0.858843,0.797431,1.42757,ADA
3.506702,-1.517602,-1.371252,-0.457609,-0.189774,ADA
1.538843,-0.877792,-1.267187,0.281646,0.006834,ADA
0.861717,-1.042519,-1.298164,-0.061488,-0.095808,ADA
0.639338,-1.436816,1.027504,0.805767,1.42609,ADA
3.615421,-1.16926,-1.338625,-0.228237,-0.127528,ADA
-0.204357,-1.686554,1.199788,0.895484,1.622237,ADA
0.067554,-1.332407,1.231388,0.364127,1.16819,ADA
0.413025,-1.466846,0.558418,1.301645,1.563909,ADA
0.005022,-1.81436,1.122867,1.401208,1.862513,ADA
0.408684,-1.554554,0.965524,1.721225,1.919835,ADA
0.005643,-1.374582,0.868153,0.761173,1.371222,ADA
0.679023,-1.388558,0.390822,0.612788,1.039512,ADA
0.611092,-1.329811,1.753361,1.292036,0.771519,ADA
1.048453,-1.637802,0.53733,1.257883,1.561967,ADA
3.565632,-1.264874,-1.395825,-0.334406,-0.183171,ADA
0.972227,-1.518214,0.515382,1.038154,1.369478,ADA
0.635285,-1.353748,1.232546,0.899076,1.429657,ADA
0.619914,-1.378681,0.755999,1.822842,1.931921,ADA
0.755827,-1.338593,0.6788,1.485569,1.647226,ADA
0.855651,-1.389637,0.66633,1.436966,1.617169,ADA
0.878064,-1.184385,0.891732,0.639445,1.151126,ADA
3.579932,-1.428884,-1.258271,-0.275359,-0.06677,ADA
3.531384,-1.648178,-1.208092,-0.480652,-0.146471,ADA
1.772081,-0.849434,0.588261,1.210714,1.147958,ADA
-0.538271,-1.330612,0.929432,1.4274,1.156569,ADA
1.980121,-0.777904,-1.209378,0.249672,0.024848,ADA
1.535147,-0.601815,-1.130817,0.049626,-0.079083,ADA
0.605082,-1.508639,0.634078,1.203525,1.492567,ADA
3.568365,-1.455219,-1.270413,-0.292685,-0.072429,ADA
3.512819,-1.263265,-1.532939,-0.410568,-0.256879,ADA
1.544989,-0.618964,-0.664699,0.00895,0.027991,ADA
3.528695,-1.488816,-1.335812,-0.416369,-0.163962,ADA
0.021028,-1.550937,1.122796,1.848488,1.032233,ADA
3.565752,-1.598913,-1.158437,-0.402956,-0.09783,ADA
3.554559,-1.336376,-1.393527,-0.273408,-0.110636,ADA
-0.361289,-1.582253,1.300613,1.520224,1.383122,ADA
-0.439259,-1.557502,1.338214,1.214129,1.451658,ADA
3.564472,-1.612781,-1.138311,-0.470145,-0.143519,ADA
3.571337,-1.474212,-1.225986,-0.399466,-0.144851,ADA
3.426245,-1.70382,-1.466876,-0.517483,-0.181837,ADA
3.457353,-1.306503,-1.654295,-0.457292,-0.290554,ADA
1.299363,-0.716,-1.109508,0.187923,0.034029,ADA
-0.47016,-1.942985,1.704965,1.821073,1.836011,ADA
3.554064,-1.390972,-1.330125,-0.404652,-0.187994,ADA
3.513861,-1.640827,-1.275888,-0.424178,-0.111655,ADA
3.474881,-1.897847,-1.186217,-0.56855,-0.126823,ADA
1.664636,-1.500491,0.264721,1.178243,1.354267,ADA
-0.117214,-1.402181,0.848663,1.265716,1.696191,ADA
3.571995,-1.491477,-1.221476,-0.358653,-0.106569,ADA
